run_id,experiment_id,pattern,model,task_name,status,llm_calls,prompt_tokens,completion_tokens,planner_calls,executor_calls,duration_seconds,energy_kwh,pass_rate,timestamp
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,hello-world,COMPLETED,1,835,424,0,1,10.27758408,0.00013853,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,hexadecimal,COMPLETED,2,2345,2442,0,2,57.31541991,0.000681307,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,high-scores,COMPLETED,2,3974,1573,0,2,38.85121703,0.000471812,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,house,FAILED,0,0,0,0,0,900,0.01310960324,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,isbn-verifier,COMPLETED,1,1217,2049,0,1,47.91157603,0.000565573,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,isogram,COMPLETED,1,801,1084,0,1,25.20177698,0.000309389,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,killer-sudoku-helper,COMPLETED,2,6995,2374,0,2,60.29067826,0.000712241,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,kindergarten-garden,FAILED,0,0,0,0,0,900,0.013108072,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,knapsack,COMPLETED,1,1070,3085,0,1,192.852289,0.002224504,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,largest-series-product,COMPLETED,1,1405,4351,0,1,104.6756542,0.001389353,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,leap,COMPLETED,1,891,518,0,1,12.66187096,0.000167542,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,ledger,FAILED,3,18450,6388,0,3,352.356596,0.004048945,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,line-up,COMPLETED,1,1035,1696,0,1,54.31352401,0.000641782,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,linked-list,FAILED,2,7658,3197,0,2,82.49113607,0.000973773,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,list-ops,FAILED,1,1077,1751,0,1,900,0.01409160695,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,luhn,FAILED,0,0,0,0,0,900,0.01310746669,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,markdown,FAILED,2,3702,2610,0,2,900,0.01383395706,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,matching-brackets,COMPLETED,1,906,1737,0,1,40.53159404,0.00048441,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,matrix,FAILED,0,0,0,0,0,900,0.01310830313,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,meetup,FAILED,0,0,0,0,0,900,0.0131088997,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,minesweeper,COMPLETED,2,3736,2453,0,2,179.1030371,0.002246178,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,nth-prime,COMPLETED,1,1056,1569,0,1,36.79352808,0.000441726,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,ocr-numbers,FAILED,0,0,0,0,0,900,0.01311194955,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,octal,COMPLETED,2,3112,3503,0,2,83.74588108,0.000982086,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,paasio,FAILED,2,4250,6466,0,2,278.2867291,0.003244204,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,palindrome-products,COMPLETED,2,4801,5690,0,2,259.328305,0.003260517,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pangram,COMPLETED,1,946,1373,0,1,32.665874,0.000391435,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pascals-triangle,COMPLETED,2,4755,3501,0,2,85.33186388,0.001002419,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,perfect-numbers,COMPLETED,1,1459,4483,0,1,114.7552781,0.001330844,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,phone-number,FAILED,2,7631,4102,0,2,105.6352422,0.00123139,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pig-latin,COMPLETED,2,3680,4530,0,2,124.3723891,0.001445873,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,point-mutations,COMPLETED,1,1021,581,0,1,14.0689199,0.000183824,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,poker,FAILED,2,3364,3163,0,2,900,0.0153456286,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pov,FAILED,0,0,0,0,0,900,0.01310758691,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,prime-factors,COMPLETED,1,971,2188,0,1,51.01929498,0.000601955,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,protein-translation,FAILED,0,0,0,0,0,900,0.01310538703,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,proverb,COMPLETED,2,3929,2160,0,2,52.07955623,0.000621448,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pythagorean-triplet,COMPLETED,1,1236,2882,0,1,77.27410603,0.000965795,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,queen-attack,COMPLETED,1,1392,1036,0,1,24.70104504,0.000303411,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,rail-fence-cipher,FAILED,0,0,0,0,0,900,0.0131057968,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,raindrops,COMPLETED,1,1300,1221,0,1,28.89463806,0.000354102,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,rational-numbers,FAILED,0,0,0,0,0,900,0.01310467837,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,react,FAILED,1,898,4716,0,1,900,0.01439261182,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,rectangles,FAILED,0,0,0,0,0,900,0.01310761226,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,relative-distance,FAILED,0,0,0,0,0,900,0.01310745041,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,resistor-color,COMPLETED,1,1047,1503,0,1,35.20335603,0.000423452,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,resistor-color-duo,COMPLETED,1,1021,1405,0,1,32.88495803,0.000393858,1,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,resistor-color-expert,FAILED,0,0,0,0,0,900,0.013108827,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,resistor-color-trio,FAILED,0,0,0,0,0,900,0.013106565,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,rest-api,FAILED,0,0,0,0,0,900,0.013103138,0,2026-05-09T13:03:08Z
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,reverse-string,COMPLETED,1,827,478,0,1,11.65466595,0.000155366,1,2026-05-09T13:03:08Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,accumulate,COMPLETED,1,885,92,0,1,15.19777322,0.000227148,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,acronym,FAILED,2,2368,380,0,2,900,0.000743838,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,affine-cipher,COMPLETED,2,6294,1045,0,2,130.0453019,0.00164926,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,all-your-base,COMPLETED,1,1400,282,0,1,109.8716969,0.001391295,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,allergies,COMPLETED,1,1010,390,0,1,47.84416044,0.000607331,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,alphametics,FAILED,2,6239,730,0,2,900,0.002791666,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,anagram,FAILED,2,3444,261,0,2,900,0.002555086,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,armstrong-numbers,COMPLETED,1,947,174,0,1,24.11726546,0.000307522,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,atbash-cipher,FAILED,2,3364,832,0,2,900,0.002357537,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,bank-account,FAILED,1,1675,320,0,1,900,0.001229934,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,beer-song,FAILED,2,14381,568,0,2,900,0.004599411,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,binary,COMPLETED,1,1274,295,0,1,164.5396621,0.002082236,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,binary-search,COMPLETED,1,1549,225,0,1,33.03474605,0.000420125,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,binary-search-tree,COMPLETED,2,4923,1166,0,2,163.8751459,0.00207661,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,bob,COMPLETED,1,988,181,0,1,82.8383503,0.001049825,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,book-store,FAILED,2,6163,1167,0,2,900,0.003554621,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,bottle-song,FAILED,2,5373,551,0,2,900,0.003632622,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,bowling,FAILED,2,17290,1308,0,2,900,0.00923796,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,camicia,FAILED,3,27126,1842,0,3,900,0.021662049,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,change,FAILED,1,1450,491,0,1,900,0.034380752,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,circular-buffer,FAILED,1,1741,541,0,1,900,0.031745561,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,clock,COMPLETED,1,1697,513,0,1,79.97551203,0.001013951,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,collatz-conjecture,COMPLETED,1,1372,206,0,1,38.72152233,0.000492017,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,complex-numbers,FAILED,2,5511,1132,0,2,900,0.00385708,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,connect,FAILED,2,4591,1046,0,2,900,0.004735601,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,crypto-square,FAILED,2,3913,695,0,2,900,0.00358143,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,custom-set,COMPLETED,1,889,372,0,1,100.4783328,0.001272897,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,darts,COMPLETED,1,1201,204,0,1,35.82126296,0.000455387,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,diamond,FAILED,2,4079,588,0,2,900,0.002190846,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,difference-of-squares,COMPLETED,1,929,167,0,1,86.46354604,0.001095433,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,diffie-hellman,COMPLETED,1,1106,261,0,1,38.86852062,0.000493915,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,dnd-character,FAILED,2,3668,547,0,2,900,0.00195052,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,dominoes,FAILED,3,12962,1499,0,3,900,0.008483873,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,dot-dsl,FAILED,2,6803,1096,0,2,900,0.007298926,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,eliuds-eggs,COMPLETED,1,1224,261,0,1,139.8629594,0.001770663,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,error-handling,FAILED,2,3270,873,0,2,900,0.002649403,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,etl,COMPLETED,1,1192,184,0,1,78.76138508,0.000998417,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,flatten-array,COMPLETED,1,941,110,0,1,19.6488483,0.000251193,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,flower-field,FAILED,1,1287,420,0,1,900,0.033006435,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,food-chain,FAILED,2,7211,771,0,2,900,0.003677908,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,forth,FAILED,2,15933,1472,0,2,900,0.011449489,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,game-of-life,COMPLETED,2,2734,635,0,2,356.7562258,0.004515059,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,gigasecond,COMPLETED,1,1642,119,0,1,29.74867523,0.00037872,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,go-counting,FAILED,2,4343,1476,0,2,900,0.004270698,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,grade-school,FAILED,1,1103,398,0,1,900,0.033830761,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,grains,COMPLETED,1,1129,143,0,1,27.46386766,0.000350043,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,grep,FAILED,2,10152,796,0,2,900,0.005474461,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,hamming,COMPLETED,1,1230,193,0,1,203.604597,0.002576194,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,hangman,FAILED,2,4008,1057,0,2,900,0.003210997,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,hello-world,COMPLETED,1,850,46,0,1,62.24675417,0.00078947,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,hexadecimal,COMPLETED,1,825,336,0,1,43.43120706,0.000551785,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,high-scores,COMPLETED,2,3846,493,0,2,101.2027109,0.001284673,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,house,FAILED,2,9468,661,0,2,900,0.004962564,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,isbn-verifier,COMPLETED,1,1230,317,0,1,218.7047324,0.00276954,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,isogram,COMPLETED,1,816,114,0,1,17.28389704,0.000221193,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,killer-sudoku-helper,COMPLETED,1,1978,278,0,1,56.3409344,0.000714755,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,kindergarten-garden,COMPLETED,1,1693,436,0,1,70.46652603,0.000893355,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,knapsack,COMPLETED,1,1084,301,0,1,44.96923506,0.000571114,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,largest-series-product,COMPLETED,1,1419,340,0,1,54.20930243,0.000687849,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,leap,COMPLETED,1,906,120,0,1,20.7166847,0.000264487,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,ledger,FAILED,2,9144,1492,0,2,900,0.00576959,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,line-up,COMPLETED,1,1050,243,0,1,139.8077835,0.001769819,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,linked-list,COMPLETED,1,1906,641,0,1,100.6036248,0.001230827,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,list-ops,FAILED,2,3318,859,0,2,900,0.002631261,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,luhn,COMPLETED,1,1435,361,0,1,56.99606395,0.000723075,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,markdown,FAILED,2,7093,1057,0,2,900,0.004172549,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,matching-brackets,COMPLETED,1,921,299,0,1,137.5323197,0.001741091,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,matrix,COMPLETED,1,1123,255,0,1,38.2413286,0.000486014,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,meetup,FAILED,2,31993,1318,0,2,900,0.028845804,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,minesweeper,FAILED,1,1226,398,0,1,900,0.029221545,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,nth-prime,COMPLETED,1,1070,251,0,1,30.74478006,0.000392889,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,ocr-numbers,FAILED,2,10487,936,0,2,900,0.005804419,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,octal,COMPLETED,2,2997,447,0,2,258.0164055,0.003266312,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,paasio,FAILED,2,6558,1420,0,2,900,0.004978723,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,palindrome-products,FAILED,2,5715,1268,0,2,900,0.008056725,0,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,pangram,COMPLETED,1,961,109,0,1,82.1460675,0.001040992,1,2026-05-24T15:41:13Z
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,pascals-triangle,COMPLETED,1,1965,279,0,1,54.42663145,0.000690721,1,2026-05-24T15:41:13Z
