run_id,experiment_id,pattern,model,task_name,status,llm_calls,prompt_tokens,completion_tokens,planner_calls,executor_calls,duration_seconds,energy_kwh,pass_rate,timestamp,total_tokens,energy_joules,success,model_size_b,pattern_paper_name
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,diamond,failed,0,0,0,0,0,900.0,0.0131132719,0,2026-05-09T13:03:08Z,0,47207.77884,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,difference-of-squares,completed,1,914,1336,0,1,31.16454005,0.000376087,1,2026-05-09T13:03:08Z,2250,1353.9132,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,diffie-hellman,completed,1,1091,1326,0,1,31.05088902,0.000374086,1,2026-05-09T13:03:08Z,2417,1346.7096,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,dnd-character,completed,2,3699,2813,0,2,67.55618596,0.000797668,1,2026-05-09T13:03:08Z,6512,2871.6048,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,dominoes,failed,0,0,0,0,0,900.0,0.013107442,0,2026-05-09T13:03:08Z,0,47186.7912,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,dot-dsl,failed,2,5151,4707,0,2,114.8706911,0.001339594,0,2026-05-09T13:03:08Z,9858,4822.5383999999995,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,eliuds-eggs,completed,1,1213,3931,0,1,104.8801579,0.001392868,1,2026-05-09T13:03:08Z,5144,5014.3248,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,error-handling,failed,2,2799,3936,0,2,212.6915269,0.00245197,0,2026-05-09T13:03:08Z,6735,8827.092,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,etl,completed,1,1178,1357,0,1,31.96600103,0.000383538,1,2026-05-09T13:03:08Z,2535,1380.7368,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,flatten-array,completed,1,926,2054,0,1,47.81952095,0.000564232,1,2026-05-09T13:03:08Z,2980,2031.2352,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,flower-field,failed,1,1274,3900,0,1,900.0,0.01417532301,0,2026-05-09T13:03:08Z,5174,51031.162835999996,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,food-chain,failed,2,6444,2388,0,2,60.52264214,0.00071594,0,2026-05-09T13:03:08Z,8832,2577.384,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,forth,failed,0,0,0,0,0,900.0,0.013111067,0,2026-05-09T13:03:08Z,0,47199.8412,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,game-of-life,completed,1,920,1630,0,1,37.91630983,0.000454204,1,2026-05-09T13:03:08Z,2550,1635.1344,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,gigasecond,completed,1,1627,882,0,1,21.571064,0.000267548,1,2026-05-09T13:03:08Z,2509,963.1727999999999,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,go-counting,failed,2,4208,4443,0,2,226.8736689,0.002614118,0,2026-05-09T13:03:08Z,8651,9410.8248,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,grade-school,completed,2,4119,4659,0,2,127.3351569,0.001480058,1,2026-05-09T13:03:08Z,8778,5328.2088,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,grains,completed,1,1115,1372,0,1,40.88364792,0.000488686,1,2026-05-09T13:03:08Z,2487,1759.2696,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,grep,failed,2,10759,5304,0,2,372.6652212,0.004290076,0,2026-05-09T13:03:08Z,16063,15444.2736,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,hamming,completed,1,1216,611,0,1,43.92652702,0.000525803,1,2026-05-09T13:03:08Z,1827,1892.8908000000001,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,hangman,failed,1,1245,2163,0,1,900.0,0.01369989889,0,2026-05-09T13:03:08Z,3408,49319.636004,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,hello-world,completed,1,835,424,0,1,10.27758408,0.00013853,1,2026-05-09T13:03:08Z,1259,498.70799999999997,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,hexadecimal,completed,2,2345,2442,0,2,57.31541991,0.000681307,1,2026-05-09T13:03:08Z,4787,2452.7052,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,high-scores,completed,2,3974,1573,0,2,38.85121703,0.000471812,1,2026-05-09T13:03:08Z,5547,1698.5232,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,house,failed,0,0,0,0,0,900.0,0.01310960324,0,2026-05-09T13:03:08Z,0,47194.571664,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,isbn-verifier,completed,1,1217,2049,0,1,47.91157603,0.000565573,1,2026-05-09T13:03:08Z,3266,2036.0628,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,isogram,completed,1,801,1084,0,1,25.20177698,0.000309389,1,2026-05-09T13:03:08Z,1885,1113.8003999999999,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,killer-sudoku-helper,completed,2,6995,2374,0,2,60.29067826,0.000712241,1,2026-05-09T13:03:08Z,9369,2564.0676,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,kindergarten-garden,failed,0,0,0,0,0,900.0,0.013108072,0,2026-05-09T13:03:08Z,0,47189.0592,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,knapsack,completed,1,1070,3085,0,1,192.852289,0.002224504,1,2026-05-09T13:03:08Z,4155,8008.2144,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,largest-series-product,completed,1,1405,4351,0,1,104.6756542,0.001389353,1,2026-05-09T13:03:08Z,5756,5001.6708,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,leap,completed,1,891,518,0,1,12.66187096,0.000167542,1,2026-05-09T13:03:08Z,1409,603.1512,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,ledger,failed,3,18450,6388,0,3,352.356596,0.004048945,0,2026-05-09T13:03:08Z,24838,14576.202,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,line-up,completed,1,1035,1696,0,1,54.31352401,0.000641782,1,2026-05-09T13:03:08Z,2731,2310.4152,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,linked-list,failed,2,7658,3197,0,2,82.49113607,0.000973773,0,2026-05-09T13:03:08Z,10855,3505.5828,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,list-ops,failed,1,1077,1751,0,1,900.0,0.01409160695,0,2026-05-09T13:03:08Z,2828,50729.78502,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,luhn,failed,0,0,0,0,0,900.0,0.01310746669,0,2026-05-09T13:03:08Z,0,47186.880084,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,markdown,failed,2,3702,2610,0,2,900.0,0.01383395706,0,2026-05-09T13:03:08Z,6312,49802.245416000005,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,matching-brackets,completed,1,906,1737,0,1,40.53159404,0.00048441,1,2026-05-09T13:03:08Z,2643,1743.876,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,matrix,failed,0,0,0,0,0,900.0,0.01310830313,0,2026-05-09T13:03:08Z,0,47189.891268,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,meetup,failed,0,0,0,0,0,900.0,0.0131088997,0,2026-05-09T13:03:08Z,0,47192.03892,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,minesweeper,completed,2,3736,2453,0,2,179.1030371,0.002246178,1,2026-05-09T13:03:08Z,6189,8086.2408000000005,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,nth-prime,completed,1,1056,1569,0,1,36.79352808,0.000441726,1,2026-05-09T13:03:08Z,2625,1590.2135999999998,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,ocr-numbers,failed,0,0,0,0,0,900.0,0.01311194955,0,2026-05-09T13:03:08Z,0,47203.01838,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,octal,completed,2,3112,3503,0,2,83.74588108,0.000982086,1,2026-05-09T13:03:08Z,6615,3535.5096000000003,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,paasio,failed,2,4250,6466,0,2,278.2867291,0.003244204,0,2026-05-09T13:03:08Z,10716,11679.1344,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,palindrome-products,completed,2,4801,5690,0,2,259.328305,0.003260517,1,2026-05-09T13:03:08Z,10491,11737.861200000001,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pangram,completed,1,946,1373,0,1,32.665874,0.000391435,1,2026-05-09T13:03:08Z,2319,1409.166,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pascals-triangle,completed,2,4755,3501,0,2,85.33186388,0.001002419,1,2026-05-09T13:03:08Z,8256,3608.7084,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,perfect-numbers,completed,1,1459,4483,0,1,114.7552781,0.001330844,1,2026-05-09T13:03:08Z,5942,4791.0384,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,phone-number,failed,2,7631,4102,0,2,105.6352422,0.00123139,0,2026-05-09T13:03:08Z,11733,4433.004,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pig-latin,completed,2,3680,4530,0,2,124.3723891,0.001445873,1,2026-05-09T13:03:08Z,8210,5205.1428000000005,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,point-mutations,completed,1,1021,581,0,1,14.0689199,0.000183824,1,2026-05-09T13:03:08Z,1602,661.7664,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,poker,failed,2,3364,3163,0,2,900.0,0.0153456286,0,2026-05-09T13:03:08Z,6527,55244.26296,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pov,failed,0,0,0,0,0,900.0,0.01310758691,0,2026-05-09T13:03:08Z,0,47187.312875999996,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,prime-factors,completed,1,971,2188,0,1,51.01929498,0.000601955,1,2026-05-09T13:03:08Z,3159,2167.038,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,protein-translation,failed,0,0,0,0,0,900.0,0.01310538703,0,2026-05-09T13:03:08Z,0,47179.393308,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,proverb,completed,2,3929,2160,0,2,52.07955623,0.000621448,1,2026-05-09T13:03:08Z,6089,2237.2128000000002,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,pythagorean-triplet,completed,1,1236,2882,0,1,77.27410603,0.000965795,1,2026-05-09T13:03:08Z,4118,3476.862,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,queen-attack,completed,1,1392,1036,0,1,24.70104504,0.000303411,1,2026-05-09T13:03:08Z,2428,1092.2796,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,rail-fence-cipher,failed,0,0,0,0,0,900.0,0.0131057968,0,2026-05-09T13:03:08Z,0,47180.86848,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,raindrops,completed,1,1300,1221,0,1,28.89463806,0.000354102,1,2026-05-09T13:03:08Z,2521,1274.7672,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,rational-numbers,failed,0,0,0,0,0,900.0,0.01310467837,0,2026-05-09T13:03:08Z,0,47176.842132,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,react,failed,1,898,4716,0,1,900.0,0.01439261182,0,2026-05-09T13:03:08Z,5614,51813.402552,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,rectangles,failed,0,0,0,0,0,900.0,0.01310761226,0,2026-05-09T13:03:08Z,0,47187.404136,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,relative-distance,failed,0,0,0,0,0,900.0,0.01310745041,0,2026-05-09T13:03:08Z,0,47186.821476000005,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,resistor-color,completed,1,1047,1503,0,1,35.20335603,0.000423452,1,2026-05-09T13:03:08Z,2550,1524.4272,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,resistor-color-duo,completed,1,1021,1405,0,1,32.88495803,0.000393858,1,2026-05-09T13:03:08Z,2426,1417.8888000000002,1,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,resistor-color-expert,failed,0,0,0,0,0,900.0,0.013108827,0,2026-05-09T13:03:08Z,0,47191.7772,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,resistor-color-trio,failed,0,0,0,0,0,900.0,0.013106565,0,2026-05-09T13:03:08Z,0,47183.634000000005,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,rest-api,failed,0,0,0,0,0,900.0,0.013103138,0,2026-05-09T13:03:08Z,0,47171.296800000004,0,8,baseline
20260508-120747--baseline--qwen3_8b,20260508-120747--experiment,baseline,qwen3:8b,reverse-string,completed,1,827,478,0,1,11.65466595,0.000155366,1,2026-05-09T13:03:08Z,1305,559.3176,1,8,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,accumulate,completed,1,885,92,0,1,15.19777322,0.000227148,1,2026-05-24T15:41:13Z,977,817.7328,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,acronym,failed,2,2368,380,0,2,900.0,0.000743838,0,2026-05-24T15:41:13Z,2748,2677.8168,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,affine-cipher,completed,2,6294,1045,0,2,130.0453019,0.00164926,1,2026-05-24T15:41:13Z,7339,5937.336,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,all-your-base,completed,1,1400,282,0,1,109.8716969,0.001391295,1,2026-05-24T15:41:13Z,1682,5008.662,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,allergies,completed,1,1010,390,0,1,47.84416044,0.000607331,1,2026-05-24T15:41:13Z,1400,2186.3916,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,alphametics,failed,2,6239,730,0,2,900.0,0.002791666,0,2026-05-24T15:41:13Z,6969,10049.9976,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,anagram,failed,2,3444,261,0,2,900.0,0.002555086,0,2026-05-24T15:41:13Z,3705,9198.309599999999,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,armstrong-numbers,completed,1,947,174,0,1,24.11726546,0.000307522,1,2026-05-24T15:41:13Z,1121,1107.0792000000001,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,atbash-cipher,failed,2,3364,832,0,2,900.0,0.002357537,0,2026-05-24T15:41:13Z,4196,8487.1332,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,bank-account,failed,1,1675,320,0,1,900.0,0.001229934,0,2026-05-24T15:41:13Z,1995,4427.7624,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,beer-song,failed,2,14381,568,0,2,900.0,0.004599411,0,2026-05-24T15:41:13Z,14949,16557.8796,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,binary,completed,1,1274,295,0,1,164.5396621,0.002082236,1,2026-05-24T15:41:13Z,1569,7496.049599999999,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,binary-search,completed,1,1549,225,0,1,33.03474605,0.000420125,1,2026-05-24T15:41:13Z,1774,1512.4499999999998,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,binary-search-tree,completed,2,4923,1166,0,2,163.8751459,0.00207661,1,2026-05-24T15:41:13Z,6089,7475.796,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,bob,completed,1,988,181,0,1,82.8383503,0.001049825,1,2026-05-24T15:41:13Z,1169,3779.3700000000003,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,book-store,failed,2,6163,1167,0,2,900.0,0.003554621,0,2026-05-24T15:41:13Z,7330,12796.6356,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,bottle-song,failed,2,5373,551,0,2,900.0,0.003632622,0,2026-05-24T15:41:13Z,5924,13077.439199999999,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,bowling,failed,2,17290,1308,0,2,900.0,0.00923796,0,2026-05-24T15:41:13Z,18598,33256.656,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,camicia,failed,3,27126,1842,0,3,900.0,0.021662049,0,2026-05-24T15:41:13Z,28968,77983.3764,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,change,failed,1,1450,491,0,1,900.0,0.034380752,0,2026-05-24T15:41:13Z,1941,123770.7072,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,circular-buffer,failed,1,1741,541,0,1,900.0,0.031745561,0,2026-05-24T15:41:13Z,2282,114284.0196,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,clock,completed,1,1697,513,0,1,79.97551203,0.001013951,1,2026-05-24T15:41:13Z,2210,3650.2236,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,collatz-conjecture,completed,1,1372,206,0,1,38.72152233,0.000492017,1,2026-05-24T15:41:13Z,1578,1771.2612,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,complex-numbers,failed,2,5511,1132,0,2,900.0,0.00385708,0,2026-05-24T15:41:13Z,6643,13885.488000000001,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,connect,failed,2,4591,1046,0,2,900.0,0.004735601,0,2026-05-24T15:41:13Z,5637,17048.1636,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,crypto-square,failed,2,3913,695,0,2,900.0,0.00358143,0,2026-05-24T15:41:13Z,4608,12893.148,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,custom-set,completed,1,889,372,0,1,100.4783328,0.001272897,1,2026-05-24T15:41:13Z,1261,4582.4292000000005,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,darts,completed,1,1201,204,0,1,35.82126296,0.000455387,1,2026-05-24T15:41:13Z,1405,1639.3932,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,diamond,failed,2,4079,588,0,2,900.0,0.002190846,0,2026-05-24T15:41:13Z,4667,7887.0456,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,difference-of-squares,completed,1,929,167,0,1,86.46354604,0.001095433,1,2026-05-24T15:41:13Z,1096,3943.5588000000002,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,diffie-hellman,completed,1,1106,261,0,1,38.86852062,0.000493915,1,2026-05-24T15:41:13Z,1367,1778.094,1,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,dnd-character,failed,2,3668,547,0,2,900.0,0.00195052,0,2026-05-24T15:41:13Z,4215,7021.872,0,14,baseline
20260524-121225--baseline--qwen3_14b,20260524-121225--experiment,baseline,qwen3:14b,dominoes,failed,3,12962,1499,0,3,900.0,0.008483873,0,2026-05-24T15:41:13Z,14461,30541.942799999997,0,14,baseline
